subject,path,file_count,status
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all-rews-split_buttons_pt01.feat,2040,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all-rews-split_buttons_pt01+.feat,2040,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all-rews-split_buttons_pt02.feat,2082,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all-rews-split_buttons_pt02+.feat,2082,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_split-buttons_pt01++.feat,1736,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_split-buttons_pt02++.feat,1778,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_states_split-buttons_pt01++.feat,1888,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_states_split-buttons_pt02++.feat,1930,worked
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all-rews-split_buttons_pt01.feat,2016,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all-rews-split_buttons_pt01+.feat,151,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all-rews-split_buttons_pt02.feat,1997,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_all-rews-split_buttons_pt02+.feat,1997,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_split-buttons_pt01++.feat,1712,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_split-buttons_pt02++.feat,1693,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_states_split-buttons_pt01++.feat,1864,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_states_split-buttons_pt02++.feat,1845,worked
sub-24,/home/fs0/xpsy1114/scratch/data/derivatives/sub-24/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all-rews-split_buttons_pt01.feat,1984,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all-rews-split_buttons_pt01+.feat,1984,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all-rews-split_buttons_pt02.feat,2018,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_all-rews-split_buttons_pt02+.feat,2018,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_split-buttons_pt01++.feat,1680,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_split-buttons_pt02++.feat,1714,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_states_split-buttons_pt01++.feat,1832,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_states_split-buttons_pt02++.feat,1866,worked
sub-25,/home/fs0/xpsy1114/scratch/data/derivatives/sub-25/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all-rews-split_buttons_pt01.feat,2011,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all-rews-split_buttons_pt01+.feat,2011,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all-rews-split_buttons_pt02.feat,1988,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_all-rews-split_buttons_pt02+.feat,1988,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_split-buttons_pt01++.feat,1707,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_split-buttons_pt02++.feat,1684,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_states_split-buttons_pt01++.feat,1859,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_states_split-buttons_pt02++.feat,1836,worked
sub-26,/home/fs0/xpsy1114/scratch/data/derivatives/sub-26/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all-rews-split_buttons_pt01.feat,2012,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all-rews-split_buttons_pt01+.feat,2012,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all-rews-split_buttons_pt02.feat,2025,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_all-rews-split_buttons_pt02+.feat,2025,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_split-buttons_pt01++.feat,1708,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_split-buttons_pt02++.feat,1721,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_states_split-buttons_pt01++.feat,1860,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_states_split-buttons_pt02++.feat,1873,worked
sub-27,/home/fs0/xpsy1114/scratch/data/derivatives/sub-27/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all-rews-split_buttons_pt01.feat,1967,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all-rews-split_buttons_pt01+.feat,1967,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all-rews-split_buttons_pt02.feat,1990,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_all-rews-split_buttons_pt02+.feat,1990,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_split-buttons_pt01++.feat,1663,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_split-buttons_pt02++.feat,1686,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_states_split-buttons_pt01++.feat,1815,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_states_split-buttons_pt02++.feat,1838,worked
sub-28,/home/fs0/xpsy1114/scratch/data/derivatives/sub-28/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all-rews-split_buttons_pt01.feat,1920,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all-rews-split_buttons_pt01+.feat,1920,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all-rews-split_buttons_pt02.feat,1936,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_all-rews-split_buttons_pt02+.feat,1936,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_split-buttons_pt01++.feat,1616,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_split-buttons_pt02++.feat,1632,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_states_split-buttons_pt01++.feat,1768,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_states_split-buttons_pt02++.feat,1784,worked
sub-30,/home/fs0/xpsy1114/scratch/data/derivatives/sub-30/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all-rews-split_buttons_pt01.feat,1909,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all-rews-split_buttons_pt01+.feat,1909,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all-rews-split_buttons_pt02.feat,1934,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_all-rews-split_buttons_pt02+.feat,1934,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_split-buttons_pt01++.feat,1605,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_split-buttons_pt02++.feat,1630,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_states_split-buttons_pt01++.feat,1757,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_states_split-buttons_pt02++.feat,1782,worked
sub-31,/home/fs0/xpsy1114/scratch/data/derivatives/sub-31/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all-rews-split_buttons_pt01.feat,1979,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all-rews-split_buttons_pt01+.feat,1979,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all-rews-split_buttons_pt02.feat,1975,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_all-rews-split_buttons_pt02+.feat,1975,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_split-buttons_pt01++.feat,1675,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_split-buttons_pt02++.feat,1671,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_states_split-buttons_pt01++.feat,1827,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_states_split-buttons_pt02++.feat,1823,worked
sub-32,/home/fs0/xpsy1114/scratch/data/derivatives/sub-32/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all-rews-split_buttons_pt01.feat,1939,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all-rews-split_buttons_pt01+.feat,1939,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all-rews-split_buttons_pt02.feat,1939,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_all-rews-split_buttons_pt02+.feat,1939,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_split-buttons_pt01++.feat,1635,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_split-buttons_pt02++.feat,1635,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_states_split-buttons_pt01++.feat,1787,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_states_split-buttons_pt02++.feat,1787,worked
sub-33,/home/fs0/xpsy1114/scratch/data/derivatives/sub-33/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all-rews-split_buttons_pt01.feat,1959,worked
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all-rews-split_buttons_pt01+.feat,1959,worked
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all-rews-split_buttons_pt02.feat,1996,worked
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_all-rews-split_buttons_pt02+.feat,1996,worked
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_split-buttons_pt01++.feat,1655,worked
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_split-buttons_pt02++.feat,1692,worked
