Thu Apr  6 11:25:21 2023    ./profile

         260722 function calls (256219 primitive calls) in 11.308 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       44    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/series.py:565(_set_axis)
     1565    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
       43    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:3199(_get_reconciled_name_object)
     2962    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/range.py:433(__iter__)
       88    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:1539(_validate_integer)
      919    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       68    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:228(set_axis)
       41    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:5454(<listcomp>)
     1568    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:1735(name)
       26    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:200(fill_value)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/construction.py:405(_check_values_indices_shape_match)
       32    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:843(set_inplace)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/construction.py:540(_prep_ndarraylike)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:206(_standardize_fill_value)
      271    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:236(make_block_same_class)
       16    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:647(<listcomp>)
       88    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:1145(iget_values)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
      144    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2250(extend_blocks)
      308    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/_config/config.py:638(_translate_key)
       56    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/series.py:661(name)
       78    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:932(__array__)
       52    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/api.py:108(_get_distinct_objs)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/util/_validators.py:366(validate_fillna_kwargs)
       12    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/random.py:315(sample)
      318    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:1044(<genexpr>)
       60    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:1857(<listcomp>)
      236    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/flags.py:85(allows_duplicate_labels)
      119    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:3732(_assert_can_do_setop)
       32    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:644(copy_func)
       87    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/warnings.py:458(__enter__)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/_asarray.py:22(require)
      294    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1744(<genexpr>)
      174    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/abc.py:96(__instancecheck__)
       36    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
      597    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/generic.py:550(_get_axis_number)
      198    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:1064(<genexpr>)
      414    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:148(<lambda>)
      430    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:926(__len__)
      236    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:2422(is_boolean)
       44    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_1d_int64_int64}
     2304    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       78    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/common.py:199(any_not_none)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       88    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:5347(__getitem__)
       11    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/numeric.py:124(__new__)
      327    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:325(is_hashable)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/ipykernel/iostream.py:526(write)
       59    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:736(is_signed_integer_dtype)
      308    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/_config/config.py:579(_select_options)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(diagonal)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:695(is_valid_na_for_dtype)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/construction.py:399(extract_array)
       22    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/range.py:981(_getitem_slice)
      241    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
       32    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:1024(view)
       22    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
     1625    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      176    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:188(is_array_like)
      325    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/frame.py:856(axes)
       44    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/series.py:596(dtype)
       12    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/_methods.py:66(_count_reduce_items)
       68    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/base.py:58(_validate_set_axis)
       27    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/construction.py:879(_list_to_arrays)
       26    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(atleast_2d)
       52    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/api.py:104(<listcomp>)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:393(is_timedelta64_dtype)
      144    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:113(<genexpr>)
      449    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:871(_reset_identity)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:2302(_stack_arrays)
       12    0.000    0.000    0.000    0.000 {method 'delete' of 'pandas._libs.internals.BlockPlacement' objects}
       76    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/frozen.py:70(__getitem__)
       59    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:790(is_unsigned_integer_dtype)
     1152    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/shape_base.py:508(_expand_dims_dispatcher)
     1240    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
      152    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:1821(_get_names)
       87    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       82    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1433(is_extension_array_dtype)
       58    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/range.py:956(__getitem__)
      258    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1420(is_1d_only_ea_dtype)
     1008    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:213(mgr_locs)
       22    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/_methods.py:38(_amax)
       96    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/array_algos/putmask.py:112(extract_bool_array)
      165    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/generic.py:5881(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/ipykernel/iostream.py:456(_schedule_flush)
       12    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1552(diagonal)
      126    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1487(is_ea_or_datetimelike_dtype)
       18    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:3540(_wrap_intersection_result)
       66    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:842(_expand_ellipsis)
     1103    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/multiarray.py:341(where)
      172    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/numerictypes.py:282(issubclass_)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:2404(_preprocess_slice_or_indexer)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/ipykernel/iostream.py:202(schedule)
       44    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(shares_memory)
      308    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       44    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/series.py:1267(_set_as_cached)
       44    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:2055(dtype)
       52    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/api.py:328(_sanitize_and_check)
       44    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2266(ensure_block_shape)
      130    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/generic.py:570(_get_block_manager_axis)
      174    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       24    0.000    0.000    0.000    0.000 {pandas._libs.lib.to_object_array}
       67    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:165(_can_hold_na)
       66    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1912(get_values)
      104    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/getlimits.py:672(max)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/construction.py:980(_validate_or_indexify_columns)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:452(_maybe_downcast)
       87    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/warnings.py:477(__exit__)
      143    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1154(needs_i8_conversion)
      131    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/construction.py:461(ensure_wrapped_if_datetimelike)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1206(<listcomp>)
      216    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:233(is_single_block)
      266    0.000    0.000    0.000    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
      118    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/util/_validators.py:226(validate_bool_kwarg)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:2382(is_unique)
      266    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:292(<genexpr>)
       11    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/range.py:930(<listcomp>)
       18    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:301(getitem_block_columns)
       86    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
      441    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/generic.py:664(ndim)
       26    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2186(check_ndim)
       69    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       23    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ravel)
        6    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:32(seterr)
       88    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/frame.py:1497(__len__)
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:394(is_dataclass)
      450    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x10322b830}
      606    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/range.py:293(step)
       87    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/types.py:171(__get__)
       12    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/_methods.py:107(_clip_dep_invoke_with_casting)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/construction.py:744(_try_cast)
      198    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:1063(<genexpr>)
      297    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/generic.py:332(attrs)
      132    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:2629(is_label_like)
       22    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:2185(_ensure_iterable_column_indexer)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:535(argsreduce)
       87    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/warnings.py:437(__init__)
      533    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/generic.py:353(flags)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/zmq/sugar/socket.py:543(send)
       38    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:684(is_integer_dtype)
        3    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:429(__enter__)
       52    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/reshape/concat.py:682(<listcomp>)
       87    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
      414    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:146(classes)
       26    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/shape_base.py:81(atleast_2d)
      100    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/series.py:611(name)
      376    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/numeric.py:1233(<dictcomp>)
       23    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:822(_view)
      266    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/concat.py:354(__init__)
      132    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/common.py:303(is_null_slice)
       27    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3121(ndim)
       45    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:103(<listcomp>)
      108    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/frame.py:4268(_clear_item_cache)
       96    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:537(is_string_or_object_np_dtype)
       66    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/function_base.py:346(iterable)
      520    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
       99    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexers/utils.py:66(is_list_like_indexer)
       22    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:4206(_validate_positional_slice)
       12    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/posixpath.py:150(dirname)
       40    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/common.py:192(all_none)
       90    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/missing.py:910(clean_reindex_fill_method)
      231    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:2661(<genexpr>)
       68    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:919(_maybe_infer_dtype_type)
        4    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/numerictypes.py:597(find_common_type)
       15    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:1824(_set_names)
       52    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:5445(<setcomp>)
      136    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:6236(_index_as_unique)
       67    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:527(maybe_promote)
      274    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:500(dtype)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/construction.py:676(_sanitize_ndim)
       12    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/posixpath.py:71(join)
       89    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/array_algos/take.py:326(_get_take_nd_function)
      392    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/common.py:151(classes_and_not_datetimelike)
      198    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexing.py:888(<genexpr>)
       22    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_indices_to_slice}
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/common.py:556(require_length_match)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:2234(_grouping_func)
