Thu Apr  6 13:17:00 2023    ./profile_1

         360361 function calls (353498 primitive calls) in 6.524 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       63    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/twodim_base.py:236(_diag_dispatcher)
      180    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       80    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       80    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
       72    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/multiarray.py:1293(shares_memory)
       80    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/series.py:546(_constructor)
       39    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/range.py:896(<genexpr>)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(place)
       80    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/base.py:148(is_consolidated)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numexpr/necompiler.py:822(<listcomp>)
       82    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
       63    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1548(_diagonal_dispatcher)
       32    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:7522(_maybe_try_sort)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/Documents/projects/multiple_clocks/multiple_clocks_repo/mc/simulation/grid.py:161(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/threading.py:1071(is_alive)
       80    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/series.py:4835(_needs_reindex_multi)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(all)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       24    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/concat.py:605(_get_empty_dtype)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/concat.py:647(<genexpr>)
       62    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
       32    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       70    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/api.py:281(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/scipy/stats/_continuous_distns.py:363(_sf)
       11    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:425(__init__)
        6    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numexpr/necompiler.py:680(getType)
        3    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/function_base.py:1912(place)
       32    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/arraysetops.py:784(_setdiff1d_dispatcher)
       36    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/function_base.py:4995(_delete_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2406(all)
       32    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/arraysetops.py:519(_in1d_dispatcher)
       12    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/scipy/stats/_continuous_distns.py:309(_norm_sf)
       41    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1751(_ravel_dispatcher)
       41    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/function_base.py:5385(_append_dispatcher)
       70    0.000    0.000    0.000    0.000 {function FrozenList.__getitem__ at 0x16a4514c0}
        4    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:188(is_bool)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/concat.py:539(<genexpr>)
       48    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/concat.py:663(<genexpr>)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(atleast_1d)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numexpr/necompiler.py:721(getArguments)
       16    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(shape)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/cProfile.py:133(__exit__)
        4    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:430(is_inferred_bool_dtype)
       30    0.000    0.000    0.000    0.000 /Users/xpsy1114/Documents/projects/multiple_clocks/multiple_clocks_repo/mc/simulation/grid.py:87(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/numerictypes.py:649(<listcomp>)
       34    0.000    0.000    0.000    0.000 /Users/xpsy1114/Documents/projects/multiple_clocks/multiple_clocks_repo/mc/simulation/grid.py:80(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:5159(_get_engine_target)
       34    0.000    0.000    0.000    0.000 /Users/xpsy1114/Documents/projects/multiple_clocks/multiple_clocks_repo/mc/simulation/grid.py:83(<listcomp>)
       24    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/base.py:2753(_is_all_dates)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:416(_broadcast_shape)
        1    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/ipykernel/iostream.py:90(_event_pipe)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/shape_base.py:23(atleast_1d)
        3    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._insert}
        8    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/blocks.py:275(__len__)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/threading.py:1017(_wait_for_tstate_lock)
       30    0.000    0.000    0.000    0.000 /Users/xpsy1114/Documents/projects/multiple_clocks/multiple_clocks_repo/mc/simulation/grid.py:90(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/scipy/stats/_continuous_distns.py:297(_norm_cdf)
       15    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/numerictypes.py:582(<listcomp>)
       48    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        5    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:70(<dictcomp>)
        6    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        4    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
        8    0.000    0.000    0.000    0.000 {method 'append' of 'pandas._libs.internals.BlockPlacement' objects}
        6    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/_weakrefset.py:38(_remove)
        8    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/managers.py:262(_clear_reference_block)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        8    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/range.py:362(is_monotonic_increasing)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:538(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/indexes/numeric.py:381(_engine_type)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1965(shape)
        1    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:579(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        4    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/numerictypes.py:650(<listcomp>)
        6    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        3    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:542(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:964(_get_support)
        2    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        3    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/function_base.py:1908(_place_dispatcher)
        4    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/pandas/core/internals/concat.py:385(_is_valid_na_for)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/threading.py:513(is_set)
        1    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/multiarray.py:883(bincount)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2672(_amax_dispatcher)
        2    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2157(_sum_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:952(_argcheck)
        2    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/shape_base.py:19(_atleast_1d_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2302(_any_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/function_base.py:1315(_diff_dispatcher)
        1    0.000    0.000    0.000    0.000 <string>:2(_parse_args)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1862(_nonzero_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1961(_shape_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2401(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/xpsy1114/miniconda3/envs/env_multiple_clocks/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:476(_broadcast_arrays_dispatcher)


